"ID","INCI","CAS","WE"
"26323","Sodium Hydrogenated Tallowoyl Glutamate","-","-"
"26324","Sodium Hydrolyzed Casein","222400-26-2","-"
"26325","Sodium Hydrolyzed Hyaluronoyl Theanine","-","-"
"26326","Sodium Hydrolyzed Potato Starch Dodecenylsuccinate","-","-"
"26327","Sodium Hydrosulfite","7775-14-6","231-890-0"
"26328","Sodium Hydroxide","1310-73-2","215-185-5"
"26329","Sodium Hydroxylauryldimonium Ethyl Phosphate","-","-"
"26330","Sodium Hydroxymethane Sulfonate","870-72-4","212-800-9"
"26331","Sodium Hydroxymethylglycinate","70161-44-3","274-357-8"
"26332","Sodium Hydroxypropyl Cyclodextrin Octenylsuccinate","-","-"
"26333","Sodium Hydroxypropyl Oxidized Starch Succinate","-","-"
"26334","Sodium Hydroxypropyl Palm Kernelate Sulfonate","-","-"
"26335","Sodium Hydroxypropyl Starch Phosphate","221355-22-2","-"
"26336","Sodium Hydroxypropylphosphate Decylglucoside Crosspolymer","-","-"
"26337","Sodium Hydroxypropylphosphate Laurylglucoside Crosspolymer","-","-"
"26338","Sodium Hydroxypropylsulfonate Cocoglucoside Crosspolymer","-","-"
"26339","Sodium Hydroxypropylsulfonate Decylglucoside Crosspolymer","-","-"
"26340","Sodium Hydroxypropylsulfonate Laurylglucoside Crosspolymer","-","-"
"26341","Sodium Hydroxypyranonylmethyl Sulfothioate","-","-"
"26342","Sodium Hydroxystearate","13329-67-4","236-374-9"
"26343","Sodium Hypochlorite","7681-52-9","231-668-3"
"26344","Sodium Iodate","7681-55-2","231-672-5"
"26345","Sodium Iodide","7681-82-5","231-679-3"
"26346","Sodium Isethionate","1562-00-1","216-343-6"
"26347","Sodium Isobutylparaben","84930-15-4","284-595-4"
"26348","Sodium Isoferulate","110993-57-2","-"
"26349","Sodium Isooctylene/MA Copolymer","-","-"
"26350","Sodium Isopropylparaben","-","-"
"26351","Sodium Isostearate","64248-79-9","264-754-4"
"26352","Sodium Isosteareth-11 Carboxylate","-","-"
"26353","Sodium Isosteareth-6 Carboxylate","-","-"
"26354","Sodium Isostearoamphoacetate","-","-"
"26355","Sodium Isostearoamphopropionate","-","-"
"26356","Sodium Isostearoyl Lactate","73231-04-6","-"
"26357","Sodium Isostearoyl Lactylate","66988-04-3","266-533-8"
"26358","Sodium Lactate","72-17-3 / 867-56-1","200-772-0 / 212-762-3"
"26359","Sodium Lactate Methylsilanol","-","-"
"26360","Sodium Laneth Sulfate","68919-23-3","-"
"26361","Sodium Laneth-40 Maleate/Styrene Sulfonate Copolymer","-","-"
"26362","Sodium Lanolate","-","-"
"26363","Sodium Lardate","68605-06-1","-"
"26364","Sodium Lauramido Diacetate","-","-"
"26365","Sodium Lauraminopropionate","3546-96-1","222-597-9"
"26366","Sodium Laurate","629-25-4","211-082-4"
"26367","Sodium Laurate/Linoleate/Oleate/Palmitate","-","-"
"26368","Sodium Laureth Sulfate","3088-31-1 / 9004-82-4 / 68891-38-3 / 1335-72-4 / 68585-34-2 / 91648-56-5","221-416-0/ - / 500-234-8 / - / 500-223-8 / 293-918-8"
"26369","Sodium Laureth-11 Carboxylate","33939-64-9","-"
"26370","Sodium Laureth-12 Carboxylate","33939-64-9","-"
"26371","Sodium Laureth-12 Sulfate","9004-82-4","266-192-5"
"26372","Sodium Laureth-13 Carboxylate","33939-64-9","-"
"26373","Sodium Laureth-14 Carboxylate","33939-64-9","-"
"26374","Sodium Laureth-16 Carboxylate","-","-"
"26375","Sodium Laureth-17 Carboxylate","33939-64-9","-"
"26376","Sodium Laureth-2 Phosphate","42612-52-2","-"
"26377","Sodium Laureth-3 Carboxylate","33939-64-9","-"
"26378","Sodium Laureth-4 Carboxylate","33939-64-9 / 38975-04-1","- / -"
"26379","Sodium Laureth-4 Phosphate","42612-52-2","-"
"26380","Sodium Laureth-40 Sulfate","9004-82-4","-"
"26381","Sodium Laureth-5 Carboxylate","33939-64-9 / 38975-03-0","- / -"
"26382","Sodium Laureth-5 Sulfate","9004-82-4","-"
"26383","Sodium Laureth-6 Carboxylate","33939-64-9","-"
"26384","Sodium Laureth-7 Sulfate","9004-82-4","-"
"26385","Sodium Laureth-7 Tartrate","141250-42-2","-"
"26386","Sodium Laureth-8 Carboxylate","33939-64-9","-"
"26387","Sodium Laureth-8 Sulfate","9004-82-4","-"
"26388","Sodium Lauriminodipropionate","14960-06-6 / 26256-79-1","239-032-7 / 247-552-0"
"26389","Sodium Lauroampho PG-Acetate Phosphate","193888-44-7","-"
"26390","Sodium Lauroamphoacetate","66161-62-4","266-197-2"
"26391","Sodium Lauroamphohydroxypropylsulfonate","70024-82-7","274-271-0"
"26392","Sodium Lauroamphopropionate","61901-01-7","263-311-2"
"26393","Sodium Lauroyl Aspartate","41489-18-3","-"
"26394","Sodium Lauroyl Collagen Amino Acids","-","-"
"26395","Sodium Lauroyl Ethylenediamine Triacetate","206886-68-2","-"
"26396","Sodium Lauroyl Glutamate","29923-31-7 / 29923-34-0 / 42926-22-7 / 98984-78-2","249-958-3 / - / - / -"
"26397","Sodium Lauroyl Glycinate","-","-"
"26398","Sodium Lauroyl Glycine Propionate","-","-"
"26399","Sodium Lauroyl Hydrolyzed Collagen","68989-51-5","-"
"26400","Sodium Lauroyl Hydrolyzed Silk","-","-"
"26401","Sodium Lauroyl Hydroxyethyl Beta-Alaninate","-","-"
"26402","Sodium Lauroyl Hydroxypropyl Sulfonate","-","-"
"26403","Sodium Lauroyl Isethionate","7381-01-3","230-949-8"
"26404","Sodium Lauroyl Lactylate","13557-75-0","236-942-6"
"26405","Sodium Lauroyl Methyl Isethionate","-","-"
"26406","Sodium Lauroyl Methylaminopropionate","21539-58-2","244-429-3"
"26407","Sodium Lauroyl Millet Amino Acids","-","-"
"26408","Sodium Lauroyl Oat Amino Acids","222400-43-3","-"
"26409","Sodium Lauroyl Sarcosinate","137-16-6","205-281-5"
"26410","Sodium Lauroyl Silk Amino Acids","169590-94-7","-"
"26411","Sodium Lauroyl Taurate","70609-66-4","274-695-6"
"26412","Sodium Lauroyl Wheat Amino Acids","-","-"
"26413","Sodium Lauroyl/Myristoyl Aspartate","-","-"
"26414","Sodium Lauryl Aspartate","267653-39-4","-"
"26415","Sodium Lauryl Diethylenediaminoglycinate","-","-"
"26416","Sodium Lauryl Glucose Carboxylate","-","-"
"26417","Sodium Lauryl Glycol Carboxylate","-","-"
"26418","Sodium Lauryl Hydroxyacetamide Sulfate","-","-"
"26419","Sodium Lauryl Phosphate","50957-96-5","256-865-1"
"26420","Sodium Lauryl Sulfate","151-21-3 / 68585-47-7 (generic) / 68955-19-1 (generic) / 73296-89-6 / 85586-07-8","205-788-1 / - / - / 277-362-3 / -"
"26421","Sodium Lauryl Sulfoacetate","1847-58-1","217-431-7"
"26422","Sodium Laurylglucosides Hydroxypropyl Phosphate","-","-"
"26423","Sodium Laurylglucosides Hydroxypropylsulfonate","-","-"
"26424","Sodium Levulinate","19856-23-6","243-378-4"
"26425","Sodium Lignosulfonate","8061-51-6","-"
"26426","Sodium Linoleate","822-17-3","212-491-0"
"26471","Sodium m-Nitrobenzenesulfonate","127-68-4","204-857-3"
"26427","Sodium MA/Diisobutylene Copolymer","37199-81-8","*609-343-6"
"26428","Sodium MA/Vinyl Alcohol Copolymer","139871-83-3","-"
"26429","Sodium Macadamiaseedate","-","-"
"26430","Sodium Magnesium Aluminum Silicate","12040-43-6","234-919-5 (I)"
"26431","Sodium Magnesium Fluorosilicate","-","-"
"26432","Sodium Magnesium Silicate","101659-01-2","258-476-2"
"26433","Sodium Magnesium Silver Phosphate","-","-"
"26434","Sodium Malate","58214-38-3","261-169-6"
"26435","Sodium Maleate Decylglucoside Crosspolymer","-","-"
"26436","Sodium Maleate Laurylglucoside Crosspolymer","-","-"
"26437","Sodium Mangoamphoacetate","515861-20-8","-"
"26438","Sodium Mangoseedate","-","-"
"26439","Sodium Mannitylphytate","1415551-44-8","-"
"26440","Sodium Mannose Phosphate","70442-25-0","-"
"26441","Sodium Mannuronate Methylsilanol","23732-95-8","-"
"26442","Sodium Menthyl Succinate","77341-68-5, 97439-54-8","-"
"26443","Sodium Mercaptobenzimidazole Sulfonate","53918-03-9","258-862-0"
"26444","Sodium Metabisulfite","7681-57-4 / 7757-74-6","231-673-0 / -"
"26445","Sodium Metaphosphate","10361-03-2 / 50813-16-6","233-782-9 / 256-779-4"
"26446","Sodium Metasilicate","6834-92-0","229-912-9"
"26447","Sodium Methacrylate/PEG/PPG-45/15 Hydroxypropyl Methacrylate Copolymer","-","-"
"26448","Sodium Methacrylate/Styrene Copolymer","33970-45-5","-"
"26449","Sodium Methoxy PEG-16 Maleate/Styrene Sulfonate Copolymer","-","-"
"26450","Sodium Methoxy PPG-2 Acetate","165038-56-2","-"
"26451","Sodium Methyl 2-Sulfolaurate","4016-21-1","223-673-4"
"26452","Sodium Methyl 2-Sulfopalmitate","-","-"
"26453","Sodium Methyl Cocoyl Taurate","12765-39-8 / 61791-42-2","- / 263-174-9"
"26454","Sodium Methyl Isethionate","869737-84-8","-"
"26455","Sodium Methyl Laurate Sulfonate","4016-21-1","-"
"26456","Sodium Methyl Lauroyl Taurate","4337-75-1","224-388-8"
"26457","Sodium Methyl Myristate Sulfonate","4016-22-2","-"
"26458","Sodium Methyl Myristoyl Taurate","18469-44-8","242-349-3"
"26459","Sodium Methyl Oleoyl Taurate","137-20-2 / 7308-16-9","205-285-7 / 230-762-1"
"26460","Sodium Methyl Palmitate Sulfonate","4016-24-4","-"
"26461","Sodium Methyl Palmitoyl Taurate","3737-55-1","223-114-4"
"26462","Sodium Methyl Stearate Sulfonate","4062-78-6","-"
"26463","Sodium Methyl Stearoyl Taurate","149-39-3","205-738-9"
"26464","Sodium Methylesculetin Acetate","95873-69-1","306-060-7"
"26465","Sodium Methylnaphthalenesulfonate","26264-58-4","247-564-6"
"26466","Sodium Methylparaben","5026-62-0","225-714-1"
"26467","Sodium Methyltaurate","4316-74-9","224-339-0"
"26468","Sodium Methyltaurate Isopalmitamide","-","-"
"26469","Sodium Methyltaurine Cocoyl Methyltaurate","-","-"
"26470","Sodium Milkamidopropyl PG-Dimonium Chloride Phosphate","-","-"
"26472","Sodium Molybdate","12680-49-8 / 7631-95-0","231-551-7"
"26473","Sodium Monofluorophosphate","10163-15-2 / 7631-97-2","233-433-0 / 231-552-2"
"26474","Sodium Myreth Sulfate","25446-80-4","246-986-8"
"26475","Sodium Myristate","822-12-8","212-487-9"
"26476","Sodium Myristoamphoacetate","63556-21-8","264-311-5"
"26477","Sodium Myristoyl Glutamate","38517-37-2 / 38754-83-5 / 71368-20-2","253-981-4"
"26478","Sodium Myristoyl Hydrolyzed Collagen","-","-"
"26479","Sodium Myristoyl Isethionate","37747-10-7","-"
"26480","Sodium Myristoyl Methyl Beta-Alanine","-","-"
"26481","Sodium Myristoyl Sarcosinate","30364-51-3","250-151-3"
"26482","Sodium Myristyl Aspartate","-","-"
"26483","Sodium Myristyl Sulfate","1191-50-0","214-737-2"
"26486","Sodium N-Isostearoyl Methyltaurate","-","-"
"26484","Sodium Naphthalenesulfonate","532-02-5 / 1321-69-3","208-523-8 / 215-323-4"
"26485","Sodium Naphthol Sulfonate","6099-57-6","228-050-0"
"26487","Sodium Nitrate","7631-99-4","231-554-3"
"26488","Sodium Nitrite","7632-00-0","231-555-9"
"26514","Sodium o-Phenylphenate","132-27-4","205-055-6"
"26489","Sodium Octoxynol-2 Ethane Sulfonate","2917-94-4 / 55837-16-6 / 67923-87-9","220-851-3 / 267-791-4 / -"
"26490","Sodium Octoxynol-2 Sulfate","12627-38-2","-"
"26491","Sodium Octoxynol-6 Sulfate","12627-38-2","-"
"26492","Sodium Octoxynol-9 Sulfate","12627-38-2","-"
"26493","Sodium Oleamidopropyl PG-Dimonium Chloride Phosphate","-","-"
"26494","Sodium Oleanolate","-","-"
"26495","Sodium Oleate","143-19-1 / 16558-02-4","205-591-0"
"26496","Sodium Oleoamphoacetate","93919-85-8","300-070-5"
"26497","Sodium Oleoamphohydroxypropylsulfonate","68134-15-6","268-732-5"
"26498","Sodium Oleoamphopropionate","-","-"
"26499","Sodium Oleoyl Hyaluronate","-","-"
"26500","Sodium Oleoyl Hydrolyzed Collagen","-","-"
"26501","Sodium Oleoyl Isethionate","142-15-4","205-522-4"
"26502","Sodium Oleoyl Lactylate","42415-80-5","255-814-0"
"26503","Sodium Oleoyl Sarcosinate","14351-62-3/ 3624-77-9","238-312-6/ -"
"26504","Sodium Oleth Sulfate","27233-34-7","-"
"26505","Sodium Oleth-7 Phosphate","57486-09-6 / 68936-83-4 / 80145-09-1","-"
"26506","Sodium Oleth-8 Phosphate","57486-09-6 / 68936-83-4 / 80145-09-1","-"
"26507","Sodium Oleyl Methyl Isethionate","880353-25-3","-"
"26508","Sodium Oleyl Sulfate","1847-55-8 / 16979-51-4","217-430-1 / 241-058-9"
"26509","Sodium Oligopeptide-133 Amido PEG-75 Amido Distearoyl Glycerophosphoethane","-","-"
"26510","Sodium Olivamidopropyl PG-Dimonium Chloride Phosphate","-","-"
"26511","Sodium Olivamphoacetate","-","-"
"26512","Sodium Olivate","61789-88-6","263-096-5"
"26513","Sodium Olivoyl Glutamate","-","-"
"26515","Sodium Oxalate","62-76-0","200-550-3"
"26516","Sodium Oxide","1313-59-3","215-208-9"
"26517","Sodium Oxidized Cellulose","-","-"
"26518","Sodium Oxidized Starch Acetate/Succinate","-","-"
"26519","Sodium Oxymethylene Sulfoxylate","149-44-0","205-739-4"
"26540","Sodium p-Chloro-m-Cresol","15733-22-9","239-825-8"
"26520","Sodium Palm Glyceride Sulfonate","-","-"
"26521","Sodium Palm Kernelamphopropionate","-","-"
"26522","Sodium Palm Kernelate","61789-89-7","263-097-0"
"26523","Sodium Palm Kerneloyl Isethionate","-","-"
"26524","Sodium Palmamphoacetate","-","-"
"26525","Sodium Palmate","61790-79-2","263-162-3"
"26526","Sodium Palmitate","408-35-5","206-988-1"
"26527","Sodium Palmitoyl Ascorbyl Glucoside","-","-"
"26528","Sodium Palmitoyl Chondroitin Sulfate","226995-63-7","-"
"26529","Sodium Palmitoyl Hydrolyzed Collagen","222400-25-1","-"
"26530","Sodium Palmitoyl Hydrolyzed Wheat Protein","222400-44-4","-"
"26531","Sodium Palmitoyl Proline","58725-33-0","261-406-3"
"26532","Sodium Palmitoyl Sarcosinate","4028-10-8","223-705-7"
"26533","Sodium Palmoyl Glutamate","-","-"
"26534","Sodium Pantetheine Sulfonate","34644-03-6","-"
"26535","Sodium Pantothenate","867-81-2","212-768-6"
"26536","Sodium Paraben","114-63-6 / 85080-04-2","204-051-1 / -"
"26537","Sodium Passiflora Edulis Seedate","-","-"
"26538","Sodium PCA","28874-51-3","249-277-1"
"26539","Sodium PCA Methylsilanol","99035-50-4","308-916-5"
"26541","Sodium Peanutamphoacetate","-","-"
"26542","Sodium Peanutate","61789-57-9","263-070-3"
"26543","Sodium PEG-3 Lauramide Carboxylate","-","-"
"26544","Sodium PEG-4 Cocamide Sulfate","-","-"
"26545","Sodium PEG-4 Lauramide Carboxylate","-","-"
"26546","Sodium PEG-4 Lauramide Sulfate","-","-"
"26547","Sodium PEG-4 PEI-6 Phosphonate","-","-"
"26548","Sodium PEG-50 Hydrogenated Castor Oil Succinate","-","-"
"26549","Sodium PEG-6 Cocamide Carboxylate","-","-"
"26550","Sodium PEG-7 Olive Oil Carboxylate","226416-05-3","-"
"26551","Sodium PEG-8 Cocamide Carboxylate","-","-"
"26552","Sodium PEG-8 Palm Glycerides Carboxylate","-","-"
"26553","Sodium PEG-8 Phosphate","9088-10-2","-"
"26554","Sodium Pentaerythrityl Hydroxypropyl Iminodiacetate Dendrimer","-","-"
"26555","Sodium Perborate","15120-21-5 / 7632-04-4 / 11138-47-9","239-172-9 / 231-556-4 / 234-390-0"
"26556","Sodium Perfluorohexyl Ethylphosphonate","1189052-95-6","-"
"26557","Sodium Persulfate","7775-27-1","231-892-1"
"26558","Sodium PG-Propyl Thiosulfate Dimethicone","-","-"
"26559","Sodium PG-Propyldimethicone Thiosulfate Copolymer","-","-"
"26560","Sodium PG-Sulfonate","-","-"
"26561","Sodium Phenolsulfonate","1300-51-2","215-087-2"
"26562","Sodium Phenoxide","139-02-6","205-347-3"
"26563","Sodium Phenylacetyl Glutamine","104771-87-1","-"
"26564","Sodium Phenylacetyl Isoglutamine","128932-51-4","-"
"26565","Sodium Phenylbenzimidazole Sulfonate","5997-53-5","-"
"26566","Sodium Phenylnonanoate Sulfonate","91125-43-8","434-360-9"
"26567","Sodium Phosphate","9088-10-2","-"
"26568","Sodium Phosphinate","7681-53-0,10039-56-2","231-669-9 (I),"
"26569","Sodium Phosphono-Pyridoxylidenerhodanine","-","-"
"26570","Sodium Phosphorus/Zinc/Calcium/Silicon/Aluminum/Silver Oxides","-","-"
"26571","Sodium Phytate","14306-25-3 / 34367-89-0","238-242-6"
"26572","Sodium Picramate","831-52-7","212-603-8"
"26573","Sodium Piperazinoethyl Acetate Ethylsulfonate","-","-"
"26574","Sodium Piperazinoethyl Linoleate Ethylsulfonate","457064-49-2","-"
"26575","Sodium Polyacrylate","9003-04-7 / 25549-84-2","-"
"26576","Sodium Polyacrylate Crosspolymer-1","-","-"
"26577","Sodium Polyacrylate Starch","-","-"
"26578","Sodium Polyacryloyldimethyl Taurate","-","-"
"26579","Sodium Polyaspartate","94525-01-6","-"
"26580","Sodium Polydimethylglycinophenolsulfonate","-","-"
"26581","Sodium Polygamma-Glutamate","-","-"
"26582","Sodium Polygamma-Glutamate Crosspolymer","-","-"
"26583","Sodium Polyglutamate","28829-38-1","-"
"26584","Sodium Polyglutamate Crosspolymer","-","-"
"26585","Sodium Polyitaconate","26099-89-8","-"
"26586","Sodium Polymethacrylate","25086-62-8","-"
"26587","Sodium Polynaphthalenesulfonate","9084-06-4","-"
"26588","Sodium Polyphosphate","68915-31-1","272-808-3"
"26589","Sodium Polyquaternium Crosspolymer-1","-","-"
"26590","Sodium Polystyrene Sulfonate","9080-79-9 / 62744-35-8","- / -"
"26591","Sodium Porphyra Yezoensis Extract","-","-"
"26592","Sodium Potassium Aluminum Silicate","66402-68-4 / 12736-96-8","266-340-9 / 235-787-1"
"26593","Sodium PPG-16/PEG-2 Lauryl Ether Sulfate","-","-"
"26594","Sodium Propionate","137-40-6","205-290-4"
"26595","Sodium Propoxy PPG-2 Acetate","165038-54-0","-"
"26596","Sodium Propoxyhydroxypropyl Thiosulfate Silica","-","-"
"26597","Sodium Propylparaben","35285-69-9","252-488-1"
"26598","Sodium PVM/MA/Decadiene Crosspolymer","-","-"
"26599","Sodium Pyrithione","15922-78-8","240-062-8"
"26600","Sodium Pyruvate","113-24-6","204-024-4"
"26601","Sodium Rapeseedate","68440-17-5","270-440-8"
"26602","Sodium Retinoyl Hyaluronate","-","-"
"26603","Sodium Riboflavin Phosphate","130-40-5","204-988-6"
"26604","Sodium Ricebranamphoacetate","-","-"
"26605","Sodium Ricinoleamidopropyl PG-Dimonium Chloride Phosphate","-","-"
"26606","Sodium Ricinoleate","5323-95-5","226-191-2"
"26607","Sodium Ricinoleoamphoacetate","-","-"
"26608","Sodium RNA","-","-"
"26609","Sodium Rose Hipsamphoacetate","-","-"
"26610","Sodium Rosinate","-","-"
"26611","Sodium Saccharin","128-44-9 / 6155-57-3","204-886-1 / -"
"26612","Sodium Safflowerate","-","-"
"26613","Sodium Saffloweroyl Hydrolyzed Soy Protein","-","-"
"26614","Sodium Salicylate","54-21-7","200-198-0"
"26615","Sodium Sarcosinate","4316-73-8","224-338-5"
"26616","Sodium Scymnol Sulfate","119068-78-9","-"
"26617","Sodium Sesameseedate","-","-"
"26618","Sodium Sesamphoacetate","-","-"
"26619","Sodium Sesquicarbonate","533-96-0","208-580-9"
"26620","Sodium Shea Butterate","-","-"
"26621","Sodium Sheabutteramphoacetate","515861-29-7","-"
"26622","Sodium Silicate","1344-09-8","215-687-4"
"26623","Sodium Silicate Extract","-","-"
"26624","Sodium Silicoaluminate","1344-00-9","215-684-8"
"26625","Sodium Silver Aluminum Silicate","-","-"
"26626","Sodium Silver Mercaptobenzimidazole Sulfonate","-","-"
"26627","Sodium Silver Thioctoyl Hyaluronate","-","-"
"26628","Sodium Sorbate","7757-81-5","231-819-3"
"26629","Sodium Soy Hydrolyzed Collagen","68188-31-8","-"
"26630","Sodium Soyate","61790-25-8","263-117-8"
"26631","Sodium Stannate","12058-66-1","235-030-5"
"26632","Sodium Starch Octenylsuccinate","66829-29-6 / 52906-93-1 / 70714-61-3","-"
"26633","Sodium Stearate","822-16-2","212-490-5"
"26634","Sodium Steareth-4 Phosphate","57829-61-5 / 87666-99-7","-"
"26635","Sodium Stearic Acid Sulfate","68331-91-9","-"
"26636","Sodium Stearoamphoacetate","68298-17-9","269-543-0"
"26637","Sodium Stearoamphohydroxypropylsulfonate","-","-"
"26638","Sodium Stearoamphopropionate","-","-"
"26639","Sodium Stearoxy PG-Hydroxyethylcellulose Sulfonate","-","-"
"26640","Sodium Stearoyl Casein","222400-24-0","-"
"26641","Sodium Stearoyl Chondroitin Sulfate","222400-50-2","-"
"26642","Sodium Stearoyl DNA","-","-"
"26643","Sodium Stearoyl Glutamate","38517-23-6 / 79811-24-8","253-980-9"
"26644","Sodium Stearoyl Hyaluronate","222400-51-3","-"
"26645","Sodium Stearoyl Hydrolyzed Collagen","-","-"
"26646","Sodium Stearoyl Hydrolyzed Corn Protein","222400-45-5","-"
"26647","Sodium Stearoyl Hydrolyzed Silk","222400-46-6","-"
"26648","Sodium Stearoyl Hydrolyzed Soy Protein","222400-47-7","-"
"26649","Sodium Stearoyl Hydrolyzed Sweet Almond Protein","-","-"
"26650","Sodium Stearoyl Hydrolyzed Wheat Protein","222400-07-9","-"
"26651","Sodium Stearoyl Lactalbumin","222400-23-9","-"
"26652","Sodium Stearoyl Lactylate","25383-99-7 / 18200-72-1","246-929-7 / 242-090-6"
"26653","Sodium Stearoyl Methyl Isethionate","-","-"
"26654","Sodium Stearoyl Oat Protein","226994-40-7","-"
"26655","Sodium Stearoyl Pea Protein","226994-41-8","-"
"26656","Sodium Stearoyl Soy Protein","223705-73-5","-"
"26657","Sodium Stearyl Dimethyl Glycine","-","-"
"26658","Sodium Stearyl Fumarate","4070-80-8","223-781-1"
"26659","Sodium Stearyl Phthalamate","86432-23-7","-"
"26660","Sodium Stearyl Sulfate","1120-04-3","214-295-0"
"26661","Sodium Styrene/Acrylates Copolymer","9010-92-8","-"
"26662","Sodium Styrene/Acrylates/Divinylbenzene Copolymer","-","-"
"26663","Sodium Styrene/Acrylates/Ethylhexyl Acrylate/Lauryl Acrylate Copolymer","-","-"
"26664","Sodium Styrene/Acrylates/PEG-10 Dimaleate Copolymer","-","-"
"26665","Sodium Styrene/MA Copolymer","52500-92-2","-"
"26666","Sodium Styrene/Methoxy PEG-10 Maleate/Nonoxynol-10 Maleate/Acrylates Copolymer","-","-"
"26667","Sodium Succinate","2922-54-5","220-871-2"
"26668","Sodium Succinate Laurylglucoside Crosspolymer","-","-"
"26669","Sodium Succinoyl Argininate","-","-"
"26670","Sodium Succinoyl Gelatin","-","-"
"26671","Sodium Succinoyl Hydrolyzed Collagen","-","-"
"26672","Sodium Sucrose Octasulfate","74135-10-7","-"
"26673","Sodium Sulfanilate","515-74-2","208-208-5"
"26674","Sodium Sulfate","7727-73-3 / 7757-82-6","- / 231-820-9"
"26675","Sodium Sulfated Hyaluronate","-","-"
"26676","Sodium Sulfide","1313-82-2","215-211-5"
"26677","Sodium Sulfite","7757-83-7","231-821-4"
"26678","Sodium Sulfopropylthio Shikalkin","-","-"
"26679","Sodium Sunfloweramidopropyl PG-Dimonium Chloride Phosphate","-","-"
"26680","Sodium Sunflowerseedamphoacetate","-","-"
"26681","Sodium Sunflowerseedate","-","-"
"26682","Sodium Surfactin","-","-"
"26683","Sodium Sweet Almondate","-","-"
"26684","Sodium Sweetalmondamphoacetate","-","-"
"26685","Sodium Tallamphopropionate","68991-88-8","-"
"26686","Sodium Tallate","61790-45-2","263-137-7"
"26687","Sodium Tallow Sulfate","8052-50-4 / 68140-10-3","232-494-0 / 268-773-9"
"26688","Sodium Tallowamphoacetate","124046-48-6","-"
"26689","Sodium Tallowate","8052-48-0","232-491-4"
"26690","Sodium Tamanuseedate","-","-"
"26691","Sodium Taurate","-","-"
"26692","Sodium Tauride Acrylates/Acrylic Acid/Acrylonitrogens Copolymer","-","-"
"26693","Sodium Taurine Cocoyl Methyltaurate","-","-"
"26694","Sodium Taurine Laurate","-","-"
"26695","Sodium Taurine Lauroyl Methyl Beta-Alaninate","-","-"
"26696","Sodium Tetrahydrojasmonate","-","-"
"26697","Sodium Theobroma Grandiflorum Seedate","-","-"
"26698","Sodium Thioctoyl Hyaluronate","1223313-45-8","-"
"26699","Sodium Thiocyanate","540-72-7","208-754-4"
"26700","Sodium Thioglycolate","367-51-1","206-696-4"
"26701","Sodium Thiooctoyl/Formoyl Hyaluronate","-","-"
"26702","Sodium Thiosulfate","7772-98-7 / 10102-17-7","231-867-5 / -"
"26703","Sodium Tocopheryl Phosphate","-","-"
"26704","Sodium Toluenesulfonate","12068-03-0 / 657-84-1","235-088-1 / 211-522-5"
"26705","Sodium Tosyl Valinate","1318799-57-3","-"
"26706","Sodium Trehalose Octenylsuccinate","-","-"
"26707","Sodium Trehalose Sulfate","-","-"
"26708","Sodium Trichloroacetate","650-51-1","211-479-2"
"26709","Sodium Trideceth Sulfate","25446-78-0","246-985-2"
"26710","Sodium Trideceth-12 Carboxylate","61757-59-3 / 68891-17-8","-"
"26711","Sodium Trideceth-15 Carboxylate","61757-59-3 / 68891-17-8","-"
"26712","Sodium Trideceth-19 Carboxylate","61757-59-3 / 68891-17-8","-"
"26713","Sodium Trideceth-3 Carboxylate","61757-59-3 / 68891-17-8","-"
"26714","Sodium Trideceth-4 Carboxylate","61757-59-3 / 68891-17-8","-"
"26715","Sodium Trideceth-6 Carboxylate","61757-59-3 / 68891-17-8","-"
"26716","Sodium Trideceth-7 Carboxylate","61757-59-3 / 68891-17-8","-"
"26717","Sodium Trideceth-8 Carboxylate","61757-59-3 / 68891-17-8","-"
"26718","Sodium Tridecyl Sulfate","3026-63-9","221-188-2"
"26719","Sodium Tridecylbenzenesulfonate","26248-24-8","247-536-3"
"26720","Sodium Trimetaphosphate","7785-84-4","232-088-3"
"26721","Sodium Trimethylolpropane Hydroxypropyl Iminodiacetate Dendrimer","-","-"
"26722","Sodium Trimethylpentene/MA Copolymer","37199-81-8","*609-343-6"
"26723","Sodium Tungstate Antimonate","-","-"
"26724","Sodium Undeceth-5 Carboxylate","84647-78-9","-"
"26725","Sodium Undecylenate","3398-33-2","222-264-8"
"26726","Sodium Undecylenoamphoacetate","-","-"
"26727","Sodium Undecylenoamphopropionate","-","-"
"26728","Sodium Undecylenoyl Glutamate","-","-"
"26729","Sodium Urocanate","6159-49-5","-"
"26730","Sodium Ursolate","220435-39-2","-"
"26731","Sodium Usnate","39012-86-7 / 34769-44-3","254-248-1 / 252-204-6"
"26732","Sodium Wheat Germamphoacetate","-","-"
"26733","Sodium Xylenesulfonate","1300-72-7","215-090-9"
"26734","Sodium Zinc Cetyl Phosphate","-","-"
"26735","Sodium Zinc Histidine Dithiooctanamide","-","-"
"26736","Sodium Zinc Polyitaconate","-","-"
"26737","Sodium Zinc Taurine Dithiooctanamide","466696-06-0","-"
"26738","Sodium/Aluminum Hydroxide/Oxalate/Sulfate","-","-"
"26739","Sodium/Aluminum/Iron Hydroxide/Oxalate/Sulfate","-","-"
"26740","Sodium/Aluminum/Iron/Sulfate/Citrate/Hydroxide","-","-"
"26741","Sodium/Aluminum/Iron/Sulfate/Oxalate/Hydroxide","-","-"
